RegionID,RegionName,City,State,Metro,CountyName,2015-01,2016-01,2016-02,B01001_011E,B01001_035E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B03001_003E,B19013_001E,B19113_001E,B25001_001E,B25002_002E,B25003_002E,B25075_023E,B25075_024E,B25075_025E,B25002_003E,B25077_001E,B25064_001E
,25107,,,,,,,,16,0,396,0,0,0,0,0,0,0,35227,38375,244,208,142,0,0,0,36,76400,464
,25108,,,,,,,,16,14,571,0,0,0,0,0,24,0,53281,53125,268,244,231,0,0,0,24,90300,null
,25109,,,,,,,,0,0,447,0,0,0,0,0,0,0,50720,51477,246,167,136,0,0,0,79,85800,null
,25110,,,,,,,,79,43,491,0,0,0,0,0,77,0,47534,50521,255,239,120,0,0,0,16,113800,696
,25111,,,,,,,,0,11,670,0,0,0,0,0,0,0,36250,37602,335,238,227,11,0,0,97,46100,null
,25112,,,,,,,,0,0,55,37,0,6,0,0,12,6,null,null,0,0,0,0,0,0,0,null,null
,25113,,,,,,,,12,61,735,0,8,0,0,0,33,10,47569,49861,399,313,268,7,0,0,86,91200,null
,25114,,,,,,,,0,11,750,0,0,0,0,0,7,0,30500,28750,321,304,245,0,0,0,17,83200,null
,25115,,,,,,,,0,23,182,0,0,0,0,0,0,0,9583,20417,80,66,43,0,0,0,14,24500,null
,25118,,,,,,,,22,15,936,84,0,0,0,0,0,0,36451,39250,495,425,372,0,0,0,70,52200,665
,25119,,,,,,,,0,70,584,0,0,0,0,0,0,27,42596,42031,172,172,113,0,0,0,0,63000,348
,25121,,,,,,,,67,42,968,56,0,0,0,0,0,0,50288,69375,433,391,358,0,23,0,42,63300,null
,25123,,,,,,,,107,61,3257,0,0,0,0,0,38,0,48141,55119,1567,1332,1117,12,0,0,235,90600,425
,25124,,,,,,,,0,16,1599,0,0,0,0,0,0,20,42313,42716,704,650,605,0,0,0,54,91100,null
,25125,,,,,,,,27,0,800,0,0,0,0,0,0,0,36179,38393,446,347,284,0,0,5,99,65000,null
,25126,,,,,,,,0,0,0,22,0,0,0,0,21,0,68839,null,56,35,25,0,0,0,21,null,null
,25130,,,,,,,,69,129,3412,163,0,0,0,0,36,13,47040,60494,1740,1500,1042,6,0,4,240,98000,635
,25132,,,,,,,,19,0,462,0,0,0,0,0,0,0,30764,19313,133,133,113,0,0,0,0,16600,null
,25133,,,,,,,,37,7,944,0,0,0,0,0,11,0,30455,60795,405,346,233,0,0,7,59,142100,266
,25134,,,,,,,,45,20,416,0,0,0,0,0,62,41,32188,47557,235,215,181,0,0,0,20,61900,null
,25136,,,,,,,,25,52,1377,293,4,16,0,39,144,29,23947,47115,904,678,310,0,0,0,226,77700,488
,25139,,,,,,,,10,14,344,0,0,0,0,0,25,0,38942,44583,180,180,168,0,0,0,0,116400,null
,25140,,,,,,,,11,6,1158,0,0,0,0,0,0,0,29886,31850,508,423,314,0,0,0,85,46000,562
,25141,,,,,,,,0,0,211,0,0,0,0,0,0,0,30000,28500,90,72,59,0,0,0,18,80300,null
,25142,,,,,,,,10,0,341,0,0,0,0,0,0,0,63063,63125,179,149,128,0,0,0,30,66700,null
,25148,,,,,,,,20,0,216,0,0,0,0,0,0,0,45536,40781,91,78,78,0,0,0,13,53600,null
,25149,,,,,,,,0,0,251,0,0,0,0,0,0,0,50759,50848,148,129,129,0,0,0,19,76400,null
,25152,,,,,,,,6,0,364,15,0,0,0,0,16,0,39028,41464,184,161,133,0,0,0,23,44500,571
,25154,,,,,,,,5,67,677,0,0,0,0,0,0,11,27163,52321,406,313,242,0,0,0,93,93600,null
,25156,,,,,,,,0,0,0,31,0,0,0,0,73,0,25114,16538,57,57,29,0,0,0,0,null,null
,25159,,,,,,,,137,74,5500,7,0,5,0,0,9,9,43717,60917,2275,2100,1682,2,12,15,175,116700,718
,25160,,,,,,,,0,0,76,0,0,0,0,0,131,0,32955,32955,54,54,44,0,0,0,0,32200,null
,25161,,,,,,,,0,0,280,0,0,0,0,0,0,0,58542,59896,165,108,85,0,0,0,57,61900,null
,25162,,,,,,,,5,4,492,4,2,0,0,0,28,0,53750,61563,241,206,148,0,0,0,35,82800,611
,25164,,,,,,,,35,54,1252,0,0,0,0,0,0,0,30338,41731,693,478,369,7,0,0,215,107600,476
,25165,,,,,,,,18,0,413,0,0,0,0,0,0,0,38214,47500,265,230,182,10,0,0,35,81300,529
,25168,,,,,,,,41,117,2106,0,0,36,0,0,0,0,39630,50833,1002,878,813,0,0,0,124,116600,null
,25169,,,,,,,,0,0,700,0,0,0,0,0,0,0,23036,40104,213,213,139,0,0,0,0,86300,627
,25173,,,,,,,,0,17,280,28,0,0,0,0,0,0,27500,37841,201,112,99,0,0,0,89,26400,null
,25174,,,,,,,,13,0,502,0,0,0,0,0,0,0,44875,43500,204,168,168,0,0,0,36,47800,null
,25180,,,,,,,,0,17,67,0,0,0,0,0,0,0,43667,null,53,30,30,0,0,0,23,9999,null
,25181,,,,,,,,103,20,1709,23,0,0,0,0,0,11,38913,46667,809,668,542,0,0,0,141,75400,639
,25183,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null
,25185,,,,,,,,65,0,352,106,3,0,0,6,0,11,null,null,0,0,0,0,0,0,0,null,null
,25186,,,,,,,,62,45,1002,163,12,0,0,0,29,9,26432,40167,577,481,281,0,0,6,96,70100,367
,25187,,,,,,,,59,57,755,0,0,0,0,0,0,0,47339,44554,438,284,246,0,9,0,154,48700,null
,25193,,,,,,,,19,0,456,0,0,0,0,0,1,0,44861,62266,203,184,100,0,0,0,19,62500,542
,25201,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,26,0,0,0,0,0,26,null,null
,25202,,,,,,,,97,42,1227,0,0,0,0,0,73,0,60500,66047,493,458,398,0,0,0,35,97100,618
,25203,,,,,,,,0,0,98,0,0,0,0,0,0,0,5652,null,70,70,18,0,0,0,0,null,null
,25204,,,,,,,,19,6,240,0,0,0,0,0,0,0,31181,45333,122,93,63,0,0,0,29,27900,442
,25205,,,,,,,,2,0,305,0,0,0,0,0,0,0,32165,47589,175,133,133,0,0,0,42,69000,null
,25206,,,,,,,,24,24,472,0,0,0,0,0,0,0,27875,43162,298,178,120,0,0,0,120,24800,483
,25208,,,,,,,,0,33,1067,0,0,0,0,0,7,0,41855,43229,480,398,320,0,0,0,82,54600,432
,25209,,,,,,,,35,32,1139,0,0,0,0,0,0,0,27500,55417,606,534,281,0,0,0,72,48300,497
,25211,,,,,,,,16,0,182,0,0,0,0,0,0,0,30592,31842,83,61,54,0,0,0,22,11100,null
,25213,,,,,,,,162,152,6002,5,13,12,0,0,205,11,57188,73077,2365,2246,1944,60,20,7,119,164100,503
,25214,,,,,,,,8,0,542,0,0,0,0,0,139,0,48125,72273,251,212,202,0,0,0,39,71800,null
,25234,,,,,,,,127,19,1432,0,0,0,0,0,15,0,50365,57569,638,515,450,0,0,0,123,78400,427
,25235,,,,,,,,8,7,883,7,0,0,0,0,9,0,32986,33646,426,332,268,0,0,0,94,60200,null
,25239,,,,,,,,12,30,1831,0,0,0,0,0,0,0,39375,39737,873,685,530,0,0,0,188,100600,487
,25241,,,,,,,,40,15,1450,0,0,0,0,0,0,0,59946,69395,733,583,523,0,0,0,150,131500,825
,25243,,,,,,,,0,23,684,0,0,0,0,0,3,0,36739,51000,367,278,219,0,0,0,89,110100,669
,25244,,,,,,,,0,0,618,0,0,0,0,0,16,0,41250,41048,424,251,229,0,0,0,173,34800,null
,25245,,,,,,,,0,0,686,0,0,0,0,0,0,0,72632,81389,358,316,259,0,0,0,42,118700,null
,25247,,,,,,,,13,12,548,6,0,0,0,0,4,0,30313,35288,303,229,167,0,0,0,74,60800,607
,25248,,,,,,,,97,101,3175,0,0,0,0,0,8,0,38918,55556,1462,1146,990,27,0,0,316,116800,244
,25251,,,,,,,,12,0,612,0,0,0,0,0,0,0,34375,38750,235,181,181,0,0,0,54,70300,null
,25252,,,,,,,,25,34,964,56,0,0,0,0,0,0,50495,54286,703,445,382,9,0,0,258,109000,null
,25253,,,,,,,,89,32,2158,0,0,24,0,0,0,0,40769,44318,860,760,714,0,0,0,100,78100,377
,25259,,,,,,,,0,7,506,0,0,5,0,0,38,0,29821,45417,299,209,185,0,0,0,90,64400,null
,25260,,,,,,,,73,32,1579,35,0,0,0,0,141,0,38077,47308,967,822,639,0,0,19,145,89300,519
,25261,,,,,,,,0,0,376,0,0,0,0,0,0,0,29844,31607,193,161,97,0,0,0,32,82800,null
,25262,,,,,,,,97,21,1231,0,0,0,0,0,0,0,70272,72011,443,443,399,0,0,0,0,116200,null
,25264,,,,,,,,42,15,439,0,0,0,0,0,0,0,22428,26313,209,149,122,0,0,0,60,60000,null
,25265,,,,,,,,49,48,1398,0,0,0,0,0,25,0,36731,46375,702,616,541,0,5,0,86,82300,532
,25266,,,,,,,,0,43,1049,0,0,0,0,0,24,0,22813,42969,477,403,219,22,0,8,74,80500,249
,25267,,,,,,,,0,29,536,0,0,0,0,0,7,0,38269,42045,401,220,195,7,0,0,181,56600,null
,25268,,,,,,,,0,0,711,0,4,0,0,0,16,0,23500,32292,410,312,238,0,0,0,98,85000,517
,25270,,,,,,,,15,82,1018,0,0,7,1,0,4,5,39938,46111,404,341,315,8,0,0,63,77000,1292
,25271,,,,,,,,269,247,9090,156,0,0,0,0,178,0,38689,56452,4216,3746,2588,17,0,0,470,120700,565
,25275,,,,,,,,46,134,2093,0,0,0,0,0,163,0,34472,50484,899,743,695,0,0,0,156,75500,null
,25276,,,,,,,,194,148,7552,4,10,6,0,4,139,98,28624,37865,3957,3163,2298,23,2,0,794,83600,453
,25285,,,,,,,,0,29,557,0,0,0,0,0,0,0,47500,69097,251,204,195,0,0,0,47,93200,null
,25286,,,,,,,,82,17,1465,0,6,0,0,3,5,21,33833,50972,786,580,513,0,0,0,206,61300,null
,25287,,,,,,,,32,155,1183,0,0,0,0,0,8,0,31250,54926,313,288,275,25,0,0,25,54500,null
,25301,,,,,,,,70,156,1492,235,6,51,0,47,334,61,24327,50875,1659,1418,261,0,4,0,241,133800,606
,25305,,,,,,,,0,0,0,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null
,25306,,,,,,,,208,288,5577,269,20,0,0,111,379,14,43911,52614,3040,2666,1995,0,0,25,374,78200,670
,25312,,,,,,,,512,341,12581,951,44,9,0,0,1047,231,41250,49418,7106,6186,4644,5,27,7,920,89500,618
,25315,,,,,,,,49,54,3038,72,0,0,0,0,235,7,38864,48026,1686,1416,923,0,0,0,270,73600,626
,25320,,,,,,,,172,215,6184,0,11,0,0,0,505,7,46081,64082,2883,2689,2198,0,0,27,194,99700,702
,25401,,,,,,,,472,569,12447,1664,38,95,32,60,586,829,37955,44030,6797,5918,3009,9,19,6,879,133100,773
,25403,,,,,,,,290,488,11952,1395,0,165,0,85,186,607,77663,83115,5239,4906,4324,46,33,0,333,196900,1139
,25404,,,,,,,,687,784,18194,1743,42,305,3,734,849,1000,48522,54516,9162,8331,5576,16,35,49,831,152200,830
,25405,,,,,,,,260,476,10538,946,23,52,9,185,597,338,54045,59241,4624,4386,3336,10,0,0,238,155300,982
,25411,,,,,,,,233,404,12276,117,4,54,0,0,177,160,41148,55088,6711,5269,3371,30,22,0,1442,164400,696
,25413,,,,,,,,252,200,7381,564,0,6,0,73,256,156,63118,71739,3230,2911,2313,0,0,19,319,163300,737
,25419,,,,,,,,283,324,8886,320,0,93,0,0,155,434,59884,71286,4131,3729,2973,44,43,0,402,190200,940
,25420,,,,,,,,210,63,3943,11,0,0,0,0,73,223,66378,75942,1713,1529,1305,0,0,0,184,121700,927
,25422,,,,,,,,10,39,1701,14,0,10,0,0,59,25,28994,32131,1690,825,515,15,0,0,865,160300,640
,25427,,,,,,,,517,352,11785,313,17,2,0,146,99,107,56748,66208,6504,4974,4140,89,9,0,1530,166200,917
,25428,,,,,,,,365,340,9690,621,4,179,0,13,254,446,55923,64928,4374,4135,3596,0,30,0,239,159400,1142
,25431,,,,,,,,0,0,329,0,0,0,0,0,0,9,31840,56111,261,178,116,18,0,0,83,85000,null
,25432,,,,,,,,0,0,48,0,0,0,0,0,0,0,21875,null,40,27,27,0,0,0,13,72700,null
,25434,,,,,,,,17,9,2673,9,0,3,0,0,23,48,27392,38385,1762,1211,548,5,0,0,551,114100,541
,25437,,,,,,,,0,18,211,0,0,0,0,0,0,10,28750,60536,120,120,45,0,0,7,0,130400,404
,25442,,,,,,,,36,11,1555,50,0,16,0,0,50,11,92614,93068,660,594,514,0,0,0,66,187200,832
,25444,,,,,,,,0,0,196,0,0,0,0,0,0,0,25938,null,296,174,49,0,0,0,122,107000,null
,25446,,,,,,,,71,0,1941,0,0,0,0,0,7,0,52346,69766,545,545,472,25,21,0,0,193900,1228
,25501,,,,,,,,70,18,1588,0,0,0,0,0,45,0,44833,51429,545,494,362,0,0,0,51,68300,927
,25502,,,,,,,,21,43,1249,0,0,0,0,0,34,0,50987,55804,698,542,434,0,35,0,156,73400,430
,25503,,,,,,,,0,14,768,0,0,0,0,0,0,0,24088,28417,297,217,217,0,0,0,80,41800,null
,25504,,,,,,,,373,235,12644,209,6,191,0,151,135,214,47984,54379,5733,5257,3680,59,16,7,476,132100,765
,25505,,,,,,,,0,33,680,0,0,0,0,0,0,0,80114,68906,220,207,145,0,0,0,13,115600,null
,25506,,,,,,,,69,71,4423,0,0,0,0,0,29,3,27109,30500,2000,1680,1110,0,0,0,320,65900,434
,25507,,,,,,,,10,15,978,1,0,0,0,0,0,19,27000,50833,495,424,232,0,0,0,71,103900,580
,25508,,,,,,,,332,257,9461,1,0,0,0,10,0,72,34462,45926,4276,3792,2829,8,0,0,484,93000,574
,25510,,,,,,,,120,135,5227,0,0,33,0,0,34,0,57625,66453,2212,1901,1728,0,0,41,311,116900,693
,25511,,,,,,,,23,28,920,0,0,0,0,0,17,0,32188,41406,465,366,283,0,0,0,99,36600,692
,25512,,,,,,,,5,13,1206,0,32,0,0,0,0,0,28068,36583,641,466,347,0,0,0,175,63100,665
,25514,,,,,,,,66,92,3528,2,0,0,0,0,36,0,27688,41016,1726,1462,978,0,0,0,264,73100,507
,25515,,,,,,,,44,21,2637,0,0,0,0,0,0,63,38636,45833,1164,962,733,9,0,0,202,83400,570
,25517,,,,,,,,19,64,2906,0,0,14,0,0,0,18,29525,36550,1148,1048,802,9,0,22,100,74700,544
,25520,,,,,,,,64,17,1308,0,0,0,0,0,0,0,26277,57750,654,568,475,0,0,0,86,63200,null
,25521,,,,,,,,19,86,1022,10,0,0,0,0,0,0,27406,37857,458,339,244,0,0,0,119,52400,649
,25523,,,,,,,,24,69,2822,0,0,5,0,0,0,0,43725,67783,1323,1141,904,0,14,5,182,99200,480
,25524,,,,,,,,100,47,3110,37,0,13,0,0,67,0,45063,46406,1625,1174,982,0,0,0,451,73800,577
,25526,,,,,,,,665,573,21481,473,99,223,0,13,317,305,59840,75280,9092,8463,6783,92,19,26,629,174900,806
,25529,,,,,,,,0,0,1321,13,0,0,0,0,0,0,38864,37841,448,426,409,15,0,0,22,47300,null
,25530,,,,,,,,221,161,5230,0,0,0,0,0,47,0,39253,56417,2608,2344,1819,0,0,0,264,83200,494
,25534,,,,,,,,0,0,223,0,0,0,0,0,0,0,15000,null,205,150,75,0,0,0,55,53800,null
,25535,,,,,,,,173,102,2917,0,0,75,0,0,33,0,53458,61553,1198,1131,936,0,0,0,67,111800,497
,25537,,,,,,,,51,0,1706,9,0,0,0,0,17,0,41307,48625,902,831,694,0,0,0,71,87300,907
,25540,,,,,,,,0,0,285,0,0,0,0,0,0,0,28259,27991,145,113,46,0,0,0,32,9999,null
,25541,,,,,,,,303,166,8493,20,37,63,0,0,150,48,49563,60753,4091,3660,2850,20,0,0,431,125700,654
,25545,,,,,,,,207,44,4944,21,18,0,0,0,14,0,50769,57292,1943,1874,1623,18,0,0,69,128700,731
,25547,,,,,,,,37,22,1251,0,0,0,0,0,16,16,50372,52365,609,479,407,0,32,0,130,98800,null
,25550,,,,,,,,180,249,8580,158,0,0,0,0,206,69,39644,43866,4435,3777,2873,14,11,0,658,94700,473
,25555,,,,,,,,68,13,1842,0,0,0,0,0,0,0,39709,47014,974,734,597,0,0,0,240,76000,633
,25557,,,,,,,,43,32,1647,0,0,0,0,0,0,0,42917,49208,817,652,543,0,0,10,165,37200,null
,25559,,,,,,,,55,14,1916,0,0,0,0,0,114,114,47643,48525,840,707,565,0,0,0,133,105900,843
,25560,,,,,,,,66,351,7701,187,0,31,0,77,37,15,70829,72355,3435,3080,2683,30,13,0,355,173500,930
,25564,,,,,,,,64,66,1448,0,0,0,0,0,0,0,32628,34776,501,464,365,0,0,0,37,77500,339
,25565,,,,,,,,35,32,507,0,0,0,0,0,0,0,38194,44167,293,218,167,0,0,0,75,57800,null
,25567,,,,,,,,18,27,765,0,0,0,0,0,0,0,25610,35917,363,363,355,0,0,0,0,67300,null
,25570,,,,,,,,131,119,6454,0,0,0,0,38,95,80,28566,35922,2929,2552,1987,12,0,0,377,68200,531
,25571,,,,,,,,84,91,1921,0,33,0,0,0,7,26,37266,43708,1037,783,596,0,0,0,254,90900,718
,25573,,,,,,,,0,0,1226,27,0,0,0,0,0,0,29306,47336,540,501,467,0,0,0,39,112900,null
,25601,,,,,,,,148,161,4930,107,18,107,0,23,62,69,42604,54375,2545,2187,1362,11,0,3,358,86100,583
,25606,,,,,,,,33,20,724,41,0,0,0,0,14,9,34000,34583,332,298,220,13,0,0,34,75700,428
,25607,,,,,,,,31,49,938,56,0,0,0,0,68,0,45606,47368,404,372,261,0,0,0,32,69800,321
,25608,,,,,,,,63,61,1104,0,0,0,0,0,7,0,31920,47548,589,523,463,0,0,8,66,52200,468
,25611,,,,,,,,29,0,896,0,0,0,0,0,0,57,66975,67275,351,279,181,0,0,0,72,95300,null
,25617,,,,,,,,21,0,705,0,0,0,0,8,0,8,39267,64853,375,315,302,0,0,0,60,98800,null
,25621,,,,,,,,32,52,2090,0,0,0,0,0,0,0,32121,36849,1032,916,713,0,0,17,116,49600,625
,25624,,,,,,,,52,0,239,0,0,0,0,0,0,0,41574,41574,112,74,74,0,0,0,38,43700,null
,25625,,,,,,,,59,31,1263,191,3,0,0,0,0,3,35694,65156,574,471,368,0,0,0,103,76200,null
,25628,,,,,,,,0,12,575,0,0,0,0,0,0,0,28750,45845,300,300,216,0,0,0,0,81100,152
,25630,,,,,,,,13,15,1015,0,0,0,0,0,0,0,36791,37824,395,375,266,0,0,0,20,61800,550
,25632,,,,,,,,0,17,528,0,0,0,0,0,11,0,34423,39655,271,220,163,0,0,0,51,49900,null
,25634,,,,,,,,15,25,670,0,0,0,0,0,0,0,36944,59453,300,286,250,0,0,0,14,32100,null
,25635,,,,,,,,26,21,1257,5,0,23,0,0,9,0,47917,72292,581,550,441,0,0,1,31,88600,508
,25637,,,,,,,,26,0,754,24,0,0,0,0,0,5,38304,43482,405,327,232,0,0,0,78,67500,432
,25638,,,,,,,,0,0,1180,185,0,0,0,0,0,0,28427,31486,618,580,503,0,0,0,38,81700,null
,25639,,,,,,,,42,20,540,0,0,0,0,0,0,0,41063,60833,265,213,176,0,0,0,52,55800,null
,25644,,,,,,,,0,51,426,0,0,0,0,0,0,0,18958,18403,217,151,140,0,0,0,66,53900,null
,25646,,,,,,,,8,41,1021,0,89,0,0,0,0,0,33681,38047,555,497,453,35,0,0,58,60200,525
,25647,,,,,,,,10,67,695,0,0,0,0,0,0,27,27266,42917,416,331,232,0,0,0,85,70900,544
,25649,,,,,,,,0,0,1368,0,0,0,0,0,0,13,38274,38750,698,579,439,19,0,0,119,123000,623
,25650,,,,,,,,15,26,683,0,0,0,0,0,0,0,50156,52344,260,260,260,0,0,7,0,52300,null
,25651,,,,,,,,0,0,640,0,0,0,0,0,0,0,31047,53021,299,299,280,0,0,0,0,41300,null
,25652,,,,,,,,23,14,1111,127,0,0,0,0,0,0,36063,39300,531,438,338,0,0,0,93,64400,738
,25653,,,,,,,,0,0,644,0,0,0,0,0,0,26,36587,36827,361,301,192,0,0,0,60,87100,670
,25654,,,,,,,,25,28,280,0,0,0,0,0,0,0,35667,36833,91,78,49,0,0,0,13,43400,null
,25661,,,,,,,,90,211,5672,320,0,121,0,35,236,35,39082,50319,3241,2675,1816,5,0,0,566,79200,521
,25666,,,,,,,,57,0,804,0,0,0,0,0,0,0,25333,33162,285,264,170,0,0,0,21,72200,null
,25669,,,,,,,,18,15,532,0,0,0,0,0,92,0,31319,31042,416,287,263,0,0,0,129,61800,null
,25670,,,,,,,,227,195,6266,17,14,0,0,0,16,6,43795,52010,2808,2382,1924,2,0,12,426,72900,616
,25671,,,,,,,,24,13,1193,0,0,0,0,0,0,0,28949,43370,580,490,359,12,0,0,90,60300,689
,25672,,,,,,,,23,0,390,0,0,0,0,0,0,0,27552,28177,155,155,132,0,0,0,0,29400,null
,25674,,,,,,,,65,82,2379,0,0,0,0,0,0,13,31514,39333,1205,997,755,21,0,0,208,77100,581
,25676,,,,,,,,32,51,1045,0,0,0,0,0,0,0,23990,29071,543,449,383,0,0,0,94,49000,652
,25678,,,,,,,,54,62,1694,26,0,0,0,49,10,49,25104,27060,953,770,520,0,0,0,183,64700,322
,25688,,,,,,,,19,0,351,0,0,0,0,0,0,0,24625,34306,198,171,145,0,0,0,27,47900,null
,25690,,,,,,,,22,0,281,0,0,0,0,0,0,0,76583,105048,131,119,103,0,0,0,12,63700,null
,25692,,,,,,,,0,10,798,71,0,0,0,0,44,0,27644,32000,521,458,320,0,0,0,63,64200,225
,25696,,,,,,,,0,0,144,0,0,0,0,0,0,0,48182,48182,65,34,23,0,0,0,31,null,null
,25699,,,,,,,,0,0,126,0,0,0,0,0,0,0,13452,null,64,52,44,0,0,0,12,20400,null
,25701,,,,,,,,1141,946,20349,2205,57,292,45,6,588,287,33954,56184,12433,10605,5540,104,16,8,1828,108100,598
,25702,,,,,,,,220,549,7700,134,0,28,0,17,415,55,26984,31194,3956,3376,1852,0,0,0,580,77000,591
,25703,,,,,,,,291,180,5170,1104,0,190,0,11,209,140,15353,26563,2561,2082,503,0,0,0,479,66600,683
,25704,,,,,,,,385,555,16118,92,27,34,0,12,451,180,38089,50742,7994,6924,4822,7,0,45,1070,91300,617
,25705,,,,,,,,482,863,18889,774,29,271,0,18,656,310,42619,57131,10274,9039,5555,75,18,0,1235,117300,692
,25801,,,,,,,,1259,1059,27052,5193,159,703,30,242,642,394,37584,51355,16130,14166,9554,96,28,13,1964,103300,656
,25810,,,,,,,,0,0,312,0,0,0,0,0,0,0,36831,36250,174,113,88,0,0,0,61,70500,null
,25811,,,,,,,,0,0,247,0,0,0,0,0,0,0,56875,57375,92,92,76,0,0,0,0,null,null
,25812,,,,,,,,72,70,1922,18,0,0,0,0,0,27,39167,43681,995,760,633,3,0,0,235,70800,577
,25813,,,,,,,,527,124,6524,1099,10,13,0,123,84,269,41928,50707,2699,2232,1649,48,0,26,467,153000,603
,25817,,,,,,,,30,37,788,0,0,0,0,0,0,0,53108,54155,240,240,240,0,0,0,0,127800,null
,25818,,,,,,,,30,92,408,0,0,0,0,0,0,0,65236,65676,247,193,66,0,0,0,54,142900,676
,25820,,,,,,,,12,20,570,0,0,0,0,0,7,0,26563,25804,304,255,201,0,0,8,49,45200,null
,25823,,,,,,,,64,47,2154,0,0,0,42,0,25,101,37601,38542,1003,910,751,0,0,0,93,82300,630
,25825,,,,,,,,150,141,2822,0,0,34,0,0,23,25,53958,56008,1302,1117,956,0,0,0,185,99400,710
,25826,,,,,,,,34,0,161,0,0,0,0,0,0,0,85921,86974,111,92,92,0,0,0,19,84600,null
,25827,,,,,,,,14,27,2851,0,4,0,0,0,0,17,41897,43302,1243,1134,1016,0,0,0,109,103900,793
,25831,,,,,,,,7,10,1299,0,0,0,0,0,0,0,36146,39840,847,485,450,0,0,0,362,84000,null
,25832,,,,,,,,84,78,4044,21,0,27,0,0,16,0,67083,75759,1630,1554,1465,72,0,38,76,147600,399
,25836,,,,,,,,16,0,372,0,0,0,0,0,0,0,22244,30472,270,242,228,0,0,0,28,53400,null
,25837,,,,,,,,0,0,170,0,0,0,0,0,0,0,17396,34167,99,85,50,0,0,0,14,24200,null
,25839,,,,,,,,55,0,758,0,0,0,0,0,0,0,72212,72372,322,303,236,0,0,0,19,112500,null
,25840,,,,,,,,283,175,7053,207,4,0,0,0,201,21,34728,51701,3907,3311,2735,14,0,0,596,93200,606
,25841,,,,,,,,9,0,651,50,0,0,0,22,0,22,32679,42703,347,287,241,0,0,10,60,114700,null
,25843,,,,,,,,0,0,685,0,0,0,0,0,0,0,57204,88523,597,332,230,63,15,0,265,197200,534
,25844,,,,,,,,0,13,1645,0,0,0,0,0,0,0,38191,43775,663,531,484,0,0,0,132,71700,null
,25845,,,,,,,,11,0,651,0,0,0,0,0,0,0,41696,73889,285,285,235,0,0,0,0,69700,432
,25846,,,,,,,,14,0,248,214,0,0,0,0,0,0,22143,22143,134,134,91,0,0,0,0,148300,null
,25848,,,,,,,,0,43,535,0,0,0,0,0,0,0,17989,19728,235,185,85,0,0,0,50,43800,478
,25849,,,,,,,,0,16,483,0,0,0,0,0,12,0,31146,16949,195,195,111,0,0,0,0,54600,null
,25853,,,,,,,,0,0,112,0,0,0,0,0,0,0,null,null,92,50,0,0,0,0,42,null,null
,25854,,,,,,,,28,0,1201,0,0,0,0,0,0,0,55875,60532,528,411,411,0,0,0,117,83000,null
,25855,,,,,,,,0,0,218,0,0,0,0,0,0,0,null,null,27,27,0,0,0,0,0,null,null
,25857,,,,,,,,0,0,407,0,0,0,0,0,0,0,27857,27857,149,128,107,0,0,0,21,32600,null
,25862,,,,,,,,0,0,252,0,0,0,0,0,0,0,19000,59271,184,134,115,0,0,0,50,83500,null
,25864,,,,,,,,0,0,207,0,0,0,0,0,0,0,36354,72788,160,127,118,0,0,0,33,109600,null
,25865,,,,,,,,6,10,1198,44,0,0,0,0,11,8,62935,64940,604,436,341,0,0,0,168,127200,712
,25868,,,,,,,,0,0,346,0,0,0,0,0,0,50,42399,42027,210,145,145,0,0,0,65,46300,null
,25870,,,,,,,,15,0,101,0,0,0,0,0,0,0,15515,null,51,51,51,0,0,0,0,null,null
,25871,,,,,,,,7,8,464,95,9,0,0,0,18,0,39844,55781,305,259,197,0,0,0,46,116300,498
,25873,,,,,,,,27,24,850,0,0,0,0,0,0,0,34351,34423,379,379,217,0,0,0,0,78900,817
,25875,,,,,,,,0,38,453,0,0,0,0,0,0,0,40500,42250,193,172,136,0,0,0,21,49200,null
,25876,,,,,,,,0,0,103,0,0,0,0,0,0,0,92500,92500,44,44,44,7,0,0,0,155300,null
,25878,,,,,,,,0,23,690,0,0,72,0,0,0,72,28561,28983,385,347,298,9,0,0,38,67500,298
,25879,,,,,,,,43,23,885,0,6,0,0,0,0,0,23490,16731,300,259,154,0,0,0,41,27500,755
,25880,,,,,,,,124,234,5882,295,0,28,0,47,169,140,37294,45108,3003,2521,1662,12,0,33,482,79000,620
,25882,,,,,,,,80,50,2407,37,6,5,0,0,118,10,46382,61875,1178,989,819,0,0,0,189,59800,525
,25901,,,,,,,,320,169,10636,747,12,12,0,46,93,142,34359,46195,5233,4540,3371,8,0,0,693,79000,587
,25902,,,,,,,,0,0,327,0,0,0,0,0,0,0,22250,22917,117,117,110,0,0,0,0,21900,null
,25904,,,,,,,,6,34,352,0,0,0,0,0,0,6,28507,29271,171,129,119,0,0,0,42,69300,null
,25906,,,,,,,,30,48,417,0,0,0,0,0,0,0,54028,100625,225,199,171,0,0,0,26,92700,null
,25907,,,,,,,,0,0,119,0,0,0,0,0,0,0,70046,null,76,53,14,0,0,0,23,null,null
,25908,,,,,,,,0,0,52,0,0,0,0,0,0,0,null,null,22,22,7,0,0,0,0,null,null
